大分県,0.7333333333333333,平成２４年度大分県用品調達特別会計歳入歳出決算の認定について,平成二十三年度大分県公債管理特別会計歳入歳出決算の認定について,第一〇四号議案　平成二十三年度大分県公債管理特別会計歳入歳出決算の認定について
大分県,0.9375,平成２４年度大分県就農支援資金特別会計歳入歳出決算の認定について,平成二十三年度大分県母子寡婦福祉資金特別会計歳入歳出決算の認定について,第一〇五号議案　平成二十三年度大分県母子寡婦福祉資金特別会計歳入歳出決算の認定について
大分県,0.9705882352941176,平成２４年度大分県沿岸漁業改善資金特別会計歳入歳出決算の認定について,平成二十三年度大分県中小企業設備導入資金特別会計歳入歳出決算の認定について,第一〇六号議案　平成二十三年度大分県中小企業設備導入資金特別会計歳入歳出決算の認定について
大分県,0.9444444444444444,平成２４年度大分県臨海工業地帯建設事業特別会計歳入歳出決算の認定について,平成二十三年度大分県流通業務団地造成事業特別会計歳入歳出決算の認定について,第一〇七号議案　平成二十三年度大分県流通業務団地造成事業特別会計歳入歳出決算の認定について
大分県,0.9354838709677419,平成２４年度大分県県営林事業特別会計歳入歳出決算の認定について,平成二十三年度大分県就農支援資金特別会計歳入歳出決算の認定について,第一〇八号議案　平成二十三年度大分県就農支援資金特別会計歳入歳出決算の認定について
大分県,0.9117647058823529,平成２４年度大分県沿岸漁業改善資金特別会計歳入歳出決算の認定について,平成二十三年度大分県林業・木材産業改善資金特別会計歳入歳出決算の認定について,第一〇九号議案　平成二十三年度大分県林業・木材産業改善資金特別会計歳入歳出決算の認定について
大分県,0.9375,平成２４年度大分県就農支援資金特別会計歳入歳出決算の認定について,平成二十三年度大分県沿岸漁業改善資金特別会計歳入歳出決算の認定について,第一一〇号議案　平成二十三年度大分県沿岸漁業改善資金特別会計歳入歳出決算の認定について
大分県,0.7666666666666667,平成２４年度大分県用品調達特別会計歳入歳出決算の認定について,平成二十三年度大分県県営林事業特別会計歳入歳出決算の認定について,第一一一号議案　平成二十三年度大分県県営林事業特別会計歳入歳出決算の認定について
大分県,0.2777777777777778,平成２４年度大分県臨海工業地帯建設事業特別会計歳入歳出決算の認定について,平成二十三年度大分県臨海工業地帯建設事業特別会計歳入歳出決算の認定について,第一一二号議案　平成二十三年度大分県臨海工業地帯建設事業特別会計歳入歳出決算の認定について
大分県,0.29411764705882354,平成２４年度大分県港湾施設整備事業特別会計歳入歳出決算の認定について,平成二十三年度大分県港湾施設整備事業特別会計歳入歳出決算の認定について,第一一三号議案　平成二十三年度大分県港湾施設整備事業特別会計歳入歳出決算の認定について
大分県,0.3333333333333333,平成２４年度大分県用品調達特別会計歳入歳出決算の認定について,平成二十三年度大分県用品調達特別会計歳入歳出決算の認定について,第一一四号議案　平成二十三年度大分県用品調達特別会計歳入歳出決算の認定について
大分県,0.4166666666666667,平成２４年度大分県病院事業会計決算の認定について,平成二十三年度大分県病院事業会計決算の認定について,第一〇〇号議案　平成二十三年度大分県病院事業会計決算の認定について
大分県,0.8235294117647058,平成２４年度大分県工業用水道事業会計利益の処分及び決算の認定について,平成二十三年度大分県電気事業会計利益の処分及び決算の認定について,第一〇一号議案　平成二十三年度大分県電気事業会計利益の処分及び決算の認定について
大分県,0.29411764705882354,平成２４年度大分県工業用水道事業会計利益の処分及び決算の認定について,平成二十三年度大分県工業用水道事業会計利益の処分及び決算の認定について,第一〇二号議案　平成二十三年度大分県工業用水道事業会計利益の処分及び決算の認定について
大分県,0.38461538461538464,平成２４年度大分県一般会計歳入歳出決算の認定について,平成二十三年度大分県一般会計歳入歳出決算の認定について,第一〇三号議案　平成二十三年度大分県一般会計歳入歳出決算の認定について
大分県,0.7333333333333333,平成２４年度大分県用品調達特別会計歳入歳出決算の認定について,平成二十三年度大分県公債管理特別会計歳入歳出決算の認定について,第一〇四号議案　平成二十三年度大分県公債管理特別会計歳入歳出決算の認定について
大分県,0.9375,平成２４年度大分県就農支援資金特別会計歳入歳出決算の認定について,平成二十三年度大分県母子寡婦福祉資金特別会計歳入歳出決算の認定について,第一〇五号議案　平成二十三年度大分県母子寡婦福祉資金特別会計歳入歳出決算の認定について
大分県,0.9705882352941176,平成２４年度大分県沿岸漁業改善資金特別会計歳入歳出決算の認定について,平成二十三年度大分県中小企業設備導入資金特別会計歳入歳出決算の認定について,第一〇六号議案　平成二十三年度大分県中小企業設備導入資金特別会計歳入歳出決算の認定について
大分県,0.9444444444444444,平成２４年度大分県臨海工業地帯建設事業特別会計歳入歳出決算の認定について,平成二十三年度大分県流通業務団地造成事業特別会計歳入歳出決算の認定について,第一〇七号議案　平成二十三年度大分県流通業務団地造成事業特別会計歳入歳出決算の認定について
